Category,Page,Post Type,Rating,Debate,share_count,reaction_count,comment_count
1,6,4,1,0,9854.0,18236.0,578.0
1,6,1,3,0,7997.0,14276.0,1564.0
1,6,4,3,0,70418.0,48704.0,2549.0
1,6,1,3,0,2106.0,8601.0,262.0
1,6,1,3,0,899.0,5320.0,405.0
1,6,1,1,0,5881.0,9508.0,1025.0
1,6,1,3,0,2005.0,10452.0,609.0
1,6,2,4,0,13587.0,20665.0,528.0
1,6,2,4,0,25452.0,40765.0,2200.0
1,6,2,2,0,22075.0,34622.0,2527.0
1,6,2,3,0,8855.0,21664.0,1182.0
1,6,2,4,0,18056.0,37849.0,861.0
1,6,2,3,0,12359.0,19679.0,704.0
1,6,2,4,0,20383.0,29170.0,1085.0
1,6,4,3,0,96.0,15882.0,980.0
1,6,1,3,0,688.0,2371.0,302.0
1,6,1,2,0,17635.0,22099.0,1970.0
1,6,2,4,0,96.0,12385.0,620.0
1,6,1,3,0,1125.0,2323.0,407.0
1,6,2,4,0,24386.0,37326.0,628.0
1,6,4,4,0,302005.0,171544.0,13657.0
1,6,1,2,0,11931.0,39770.0,2897.0
1,6,1,3,0,4714.0,16365.0,511.0
1,6,2,3,0,40772.0,44439.0,1402.0
1,6,2,4,0,30296.0,45214.0,1317.0
1,6,1,2,0,2593.0,7929.0,631.0
1,6,1,3,0,3221.0,6293.0,849.0
1,6,1,3,0,772.0,2878.0,284.0
1,6,1,3,0,10632.0,10548.0,1797.0
1,6,2,4,0,1.0,32957.0,555.0
1,6,4,4,0,44377.0,27664.0,2075.0
1,6,1,1,0,3640.0,7812.0,554.0
1,6,1,1,0,6328.0,9788.0,791.0
1,6,2,4,0,43412.0,57413.0,7080.0
1,6,2,4,0,33806.0,37732.0,825.0
1,6,1,3,0,8507.0,11335.0,1651.0
1,6,4,3,0,51931.0,48630.0,2576.0
1,6,1,3,0,2778.0,9407.0,634.0
1,6,1,3,0,2401.0,6880.0,231.0
1,6,1,1,0,14507.0,55692.0,4068.0
1,6,2,4,0,47436.0,70427.0,2807.0
1,6,2,4,0,17487.0,37960.0,799.0
1,6,2,3,0,18363.0,35051.0,2987.0
1,6,1,2,0,28254.0,59251.0,2981.0
1,6,2,4,0,20276.0,38618.0,2073.0
1,6,1,3,0,4294.0,6778.0,1488.0
1,6,2,1,0,12626.0,19499.0,780.0
1,6,1,3,0,3207.0,6796.0,502.0
1,6,1,3,0,4421.0,7729.0,831.0
1,6,1,3,0,799.0,4160.0,1087.0
1,6,4,4,0,246246.0,154683.0,20576.0
1,6,2,4,0,9912.0,47616.0,1622.0
1,6,4,4,0,96.0,2476.0,99.0
1,6,2,4,0,11167.0,31824.0,819.0
1,6,2,3,0,4247.0,14262.0,265.0
1,6,2,3,0,61587.0,110656.0,1855.0
1,6,2,3,0,82192.0,88265.0,1398.0
1,6,4,3,1,5988.0,25066.0,730.0
1,6,4,3,1,4318.0,11721.0,1730.0
1,6,4,3,1,15067.0,31402.0,2174.0
1,6,1,3,1,1802.0,5018.0,298.0
1,6,4,3,1,17665.0,40023.0,2077.0
1,6,2,3,0,11586.0,30179.0,407.0
1,6,1,3,1,2083.0,6983.0,165.0
1,6,2,4,1,12719.0,32428.0,1368.0
1,6,2,3,1,33457.0,89601.0,3135.0
1,6,2,4,1,5.0,34839.0,2327.0
1,6,1,3,1,1623.0,5742.0,387.0
1,6,2,4,1,96.0,19852.0,591.0
1,6,2,3,1,4573.0,20892.0,354.0
1,6,2,3,1,6084.0,26513.0,462.0
1,6,1,1,1,3367.0,8926.0,279.0
1,6,4,3,1,2307.0,9266.0,571.0
1,6,2,3,1,26036.0,39811.0,1196.0
1,6,2,4,1,18407.0,42546.0,1575.0
1,6,1,3,1,7755.0,14451.0,627.0
1,6,1,3,0,1063.0,3631.0,121.0
1,6,2,4,1,34116.0,65604.0,1445.0
1,6,2,3,1,18787.0,64701.0,1655.0
1,6,1,4,0,7198.0,27398.0,482.0
1,6,1,3,0,1644.0,4769.0,263.0
1,6,2,4,0,15453.0,34388.0,1473.0
1,6,1,3,0,3518.0,8044.0,297.0
1,6,2,4,0,23304.0,46926.0,950.0
1,6,2,4,1,13988.0,28217.0,1105.0
1,6,2,4,1,112441.0,157386.0,4798.0
1,6,2,4,1,18294.0,44186.0,936.0
1,6,2,4,1,19481.0,58479.0,1590.0
1,6,1,3,1,942.0,6556.0,167.0
1,6,2,4,1,14302.0,29127.0,864.0
1,6,2,4,1,261962.0,217848.0,11347.0
1,6,1,1,1,8404.0,26021.0,3775.0
1,6,2,4,0,6.0,136057.0,1936.0
1,6,2,4,1,5030.0,14138.0,373.0
1,6,1,1,1,1166.0,7585.0,203.0
1,6,2,4,1,14273.0,50065.0,1110.0
1,6,2,4,1,24356.0,84835.0,1396.0
1,6,2,4,1,12361.0,29914.0,1048.0
1,6,2,4,1,58940.0,68577.0,2281.0
1,6,1,1,1,10975.0,20953.0,525.0
1,6,1,1,1,3483.0,19265.0,1015.0
1,6,1,3,1,22675.0,58948.0,2222.0
1,6,4,3,1,322630.0,210016.0,13508.0
1,6,2,3,1,10303.0,26964.0,549.0
1,6,1,3,1,10269.0,26345.0,714.0
1,6,4,4,1,11653.0,18248.0,4396.0
1,6,2,4,0,34023.0,75077.0,1598.0
1,6,2,4,1,7598.0,27556.0,411.0
1,6,1,3,1,2678.0,10312.0,1926.0
1,6,4,4,0,32230.0,49697.0,2287.0
1,6,4,3,1,2.0,40931.0,6032.0
1,6,2,4,1,12376.0,27749.0,1161.0
1,6,4,1,1,76113.0,87538.0,8339.0
1,6,4,4,0,34676.0,29531.0,4223.0
1,6,2,4,0,10799.0,15652.0,1579.0
1,6,4,4,0,8670.0,13856.0,3189.0
1,6,4,4,1,4911.0,12859.0,626.0
1,6,1,2,1,5541.0,9110.0,638.0
1,6,1,1,0,1225.0,7503.0,172.0
1,6,1,1,1,7540.0,15205.0,1484.0
1,6,1,1,0,11923.0,15228.0,4217.0
1,6,2,3,0,96.0,36716.0,685.0
1,6,1,2,0,5054.0,10271.0,431.0
1,6,1,3,1,15508.0,43655.0,1669.0
1,6,1,1,0,12897.0,17085.0,1487.0
1,6,4,4,1,4891.0,11754.0,785.0
1,6,1,3,1,12212.0,48240.0,1037.0
2,7,1,3,0,47.0,646.0,282.0
2,7,1,3,0,10.0,66.0,22.0
2,7,1,3,0,25.0,107.0,29.0
2,7,1,3,0,92.0,779.0,192.0
2,7,1,3,0,163.0,631.0,246.0
2,7,1,3,0,36.0,401.0,96.0
2,7,1,3,0,6.0,54.0,11.0
2,7,1,3,0,5.0,48.0,9.0
2,7,1,3,0,4.0,27.0,17.0
2,7,1,3,0,26.0,64.0,16.0
2,7,1,3,0,27.0,62.0,39.0
2,7,1,3,0,18.0,223.0,80.0
2,7,1,3,0,268.0,1288.0,755.0
2,7,1,3,0,35.0,91.0,63.0
2,7,1,3,0,18.0,55.0,14.0
2,7,1,3,0,10.0,17.0,13.0
2,7,4,3,0,85.0,1428.0,430.0
2,7,1,3,0,8.0,43.0,17.0
2,7,4,3,0,138.0,1496.0,230.0
2,7,4,3,0,591.0,1942.0,512.0
2,7,1,3,0,154.0,1369.0,251.0
2,7,1,3,0,12.0,211.0,116.0
2,7,1,3,0,13.0,87.0,74.0
2,7,4,3,0,18.0,65.0,54.0
2,7,1,3,0,10.0,72.0,35.0
2,7,1,3,0,80.0,194.0,90.0
2,7,1,3,0,24.0,557.0,119.0
2,7,1,3,0,28.0,157.0,72.0
2,7,4,3,0,243.0,1798.0,467.0
2,7,4,3,0,68.0,1581.0,282.0
2,7,1,3,0,5.0,146.0,72.0
2,7,1,3,0,200.0,1151.0,271.0
2,7,1,3,0,205.0,453.0,125.0
2,7,1,3,0,1.0,22.0,13.0
2,7,2,3,0,260.0,689.0,31.0
2,7,1,3,0,35.0,734.0,191.0
2,7,1,3,0,446.0,1985.0,342.0
2,7,1,3,0,8.0,119.0,24.0
2,7,1,3,0,41.0,218.0,81.0
2,7,1,3,0,704.0,1636.0,284.0
2,7,1,3,0,8.0,63.0,29.0
2,7,1,3,0,49.0,400.0,239.0
2,7,1,3,0,72.0,491.0,254.0
2,7,4,3,0,80.0,855.0,389.0
2,7,4,3,0,50.0,424.0,276.0
2,7,1,3,0,35.0,484.0,380.0
2,7,1,3,0,40.0,687.0,366.0
2,7,4,3,0,19.0,257.0,161.0
2,7,1,3,0,11.0,44.0,32.0
2,7,1,3,0,74.0,876.0,212.0
2,7,1,3,0,18.0,128.0,23.0
2,7,1,3,0,44.0,620.0,66.0
2,7,1,3,0,114.0,441.0,170.0
2,7,1,3,0,40.0,510.0,371.0
2,7,1,3,0,46.0,152.0,62.0
2,7,1,3,0,6.0,65.0,37.0
2,7,1,3,0,27.0,150.0,43.0
2,7,1,3,0,11.0,127.0,87.0
2,7,1,3,0,11.0,66.0,20.0
2,7,1,3,0,19.0,204.0,100.0
2,7,1,3,0,18.0,196.0,65.0
2,7,1,3,0,10.0,41.0,27.0
2,7,1,3,0,15.0,70.0,23.0
2,7,1,1,0,14560.0,39730.0,2915.0
2,7,1,3,0,371.0,1571.0,628.0
2,7,1,3,0,32.0,557.0,207.0
2,7,1,3,0,45.0,267.0,118.0
2,7,1,1,0,90.0,957.0,105.0
2,7,1,3,0,12.0,79.0,54.0
2,7,1,3,0,15.0,220.0,27.0
2,7,1,3,0,13.0,154.0,26.0
2,7,3,3,0,2.0,58.0,26.0
2,7,1,3,0,4.0,62.0,24.0
2,7,1,3,0,5.0,15.0,4.0
2,7,1,3,0,24.0,508.0,32.0
2,7,1,3,0,1222.0,4298.0,379.0
2,7,1,3,0,9.0,117.0,67.0
2,7,1,3,0,9.0,36.0,31.0
2,7,1,3,0,214.0,2150.0,160.0
2,7,1,3,0,38.0,92.0,28.0
2,7,1,3,0,28.0,791.0,58.0
2,7,1,3,0,18.0,286.0,207.0
2,7,1,3,0,1230.0,6274.0,502.0
2,7,1,3,0,41.0,420.0,292.0
2,7,1,3,0,18.0,355.0,162.0
2,7,4,3,0,12.0,180.0,33.0
2,7,4,3,0,70.0,712.0,132.0
2,7,4,3,0,31.0,208.0,55.0
2,7,1,3,0,20.0,361.0,240.0
2,7,4,3,0,31.0,378.0,80.0
2,7,4,3,0,13.0,223.0,45.0
2,7,1,3,0,57.0,375.0,134.0
2,7,1,3,0,15.0,254.0,49.0
2,7,4,3,0,7.0,162.0,16.0
2,7,4,3,0,154.0,1123.0,198.0
2,7,1,3,0,76.0,883.0,302.0
2,7,1,3,0,80.0,721.0,90.0
2,7,1,3,0,27.0,129.0,57.0
2,7,1,3,0,180.0,1892.0,269.0
2,7,1,3,0,78.0,772.0,518.0
2,7,1,3,0,214.0,1757.0,262.0
2,7,1,3,0,64.0,251.0,85.0
2,7,1,3,0,170.0,1485.0,143.0
2,7,4,3,0,50.0,725.0,447.0
2,7,1,3,0,75.0,664.0,450.0
2,7,1,3,0,48.0,577.0,140.0
2,7,1,3,0,78.0,926.0,56.0
2,7,1,3,0,82.0,1068.0,124.0
2,7,1,3,0,74.0,968.0,154.0
2,7,1,3,0,26.0,407.0,329.0
2,7,1,3,0,803.0,891.0,386.0
2,7,1,3,0,610.0,5083.0,492.0
2,7,1,3,0,3.0,128.0,24.0
2,7,1,3,0,25.0,200.0,71.0
2,7,1,3,0,1.0,31.0,16.0
2,7,1,3,0,5.0,78.0,28.0
2,7,1,3,0,4.0,24.0,16.0
2,7,1,3,0,33.0,403.0,95.0
2,7,1,3,0,24.0,307.0,255.0
2,7,1,3,0,39.0,496.0,189.0
2,7,1,3,0,3.0,9.0,10.0
2,7,1,3,0,164.0,758.0,403.0
2,7,1,3,0,12.0,94.0,44.0
2,7,1,4,0,159.0,429.0,49.0
2,7,1,3,0,8.0,30.0,30.0
2,7,1,3,0,15.0,83.0,10.0
2,7,2,3,0,8.0,62.0,65.0
2,7,2,3,0,4.0,22.0,17.0
2,7,2,3,0,4.0,38.0,22.0
2,7,1,3,0,32.0,205.0,29.0
2,7,1,3,0,26.0,702.0,116.0
2,7,2,3,0,5.0,53.0,17.0
2,7,1,3,0,219.0,919.0,404.0
2,7,1,3,0,156.0,1990.0,232.0
2,7,1,3,0,6.0,52.0,31.0
2,7,1,3,0,15.0,99.0,49.0
2,7,1,3,0,6.0,290.0,117.0
2,7,1,3,0,65.0,149.0,44.0
2,7,1,3,0,26.0,370.0,71.0
2,7,1,3,0,13.0,47.0,13.0
2,7,1,3,0,11.0,68.0,20.0
2,7,1,3,0,246.0,1472.0,197.0
2,7,1,3,0,137.0,1585.0,242.0
2,7,1,3,0,15.0,106.0,46.0
2,7,1,3,0,8.0,226.0,61.0
2,7,1,3,0,23.0,91.0,20.0
2,7,1,3,0,82.0,219.0,93.0
2,7,1,3,0,2.0,14.0,4.0
2,7,1,3,0,12.0,356.0,45.0
2,7,1,3,0,103.0,158.0,21.0
2,7,1,3,0,1.0,32.0,4.0
2,7,1,3,0,5.0,96.0,43.0
2,7,1,3,0,16.0,230.0,57.0
2,7,1,3,0,1.0,22.0,10.0
2,7,1,3,0,1.0,18.0,17.0
2,7,1,3,0,4.0,17.0,8.0
2,7,1,3,0,607.0,2268.0,944.0
2,7,4,3,0,280.0,2167.0,1130.0
2,7,4,3,0,16.0,193.0,98.0
2,7,1,3,0,33.0,312.0,151.0
2,7,4,3,0,87.0,1066.0,570.0
2,7,1,3,0,40.0,320.0,155.0
2,7,1,3,0,3.0,44.0,10.0
2,7,1,3,0,52.0,434.0,223.0
2,7,1,3,0,522.0,1920.0,890.0
2,7,1,3,0,28.0,462.0,56.0
2,7,1,3,0,46.0,475.0,127.0
2,7,1,3,0,3.0,31.0,18.0
2,7,4,3,0,219.0,727.0,362.0
2,7,1,3,0,22.0,472.0,230.0
2,7,1,3,0,23.0,142.0,51.0
2,7,1,3,0,71.0,798.0,380.0
2,7,1,3,0,26.0,304.0,132.0
2,7,1,3,0,52.0,427.0,266.0
2,7,1,3,0,76.0,713.0,148.0
2,7,1,3,0,79.0,671.0,433.0
2,7,1,3,0,13.0,394.0,373.0
2,7,1,3,0,82.0,1607.0,101.0
2,7,1,3,0,300.0,1341.0,190.0
2,7,1,3,0,110.0,1172.0,782.0
2,7,1,3,0,71.0,583.0,304.0
2,7,1,3,0,25.0,270.0,82.0
2,7,1,3,0,10.0,125.0,34.0
2,7,1,3,0,3.0,19.0,6.0
2,7,1,3,0,4.0,41.0,26.0
2,7,1,3,0,1.0,14.0,18.0
2,7,1,3,0,27.0,553.0,140.0
2,7,1,3,0,1163.0,1785.0,552.0
2,7,1,3,0,283.0,3388.0,326.0
2,7,1,3,0,33.0,396.0,197.0
2,7,1,3,0,1.0,81.0,30.0
2,7,1,3,0,9.0,93.0,47.0
2,7,1,3,0,11.0,83.0,27.0
2,7,1,3,0,108.0,814.0,268.0
2,7,1,3,0,169.0,751.0,229.0
2,7,1,3,0,31.0,122.0,26.0
2,7,1,3,0,8.0,80.0,48.0
2,7,4,3,0,7.0,33.0,7.0
2,7,4,3,0,32.0,844.0,115.0
2,7,1,3,0,423.0,4139.0,195.0
2,7,4,3,0,22.0,185.0,40.0
2,7,4,3,0,7.0,69.0,24.0
2,7,1,3,0,30.0,236.0,53.0
2,7,1,3,0,6.0,55.0,18.0
2,7,1,3,0,43.0,413.0,156.0
2,7,1,3,0,1.0,14.0,13.0
2,7,1,3,0,30.0,174.0,49.0
2,7,4,3,0,133.0,296.0,139.0
2,7,1,3,0,46.0,340.0,46.0
2,7,1,3,0,1.0,13.0,13.0
2,7,1,3,0,31.0,237.0,138.0
2,7,1,3,0,18.0,69.0,19.0
2,7,1,3,0,18.0,249.0,42.0
2,7,1,3,0,7.0,61.0,28.0
2,7,1,3,0,112.0,1348.0,101.0
2,7,1,3,0,162.0,878.0,477.0
2,7,1,3,0,9.0,87.0,37.0
2,7,1,3,0,74.0,267.0,43.0
2,7,1,3,0,15.0,149.0,98.0
2,7,1,3,0,2795.0,4539.0,851.0
2,7,1,3,0,11.0,75.0,52.0
2,7,1,3,0,96.0,59.0,22.0
2,7,1,3,0,4.0,13.0,2.0
2,7,1,3,0,80.0,256.0,79.0
2,7,1,3,0,9.0,45.0,27.0
2,7,1,3,0,12.0,54.0,17.0
2,7,1,3,0,120.0,1917.0,201.0
2,7,1,3,0,325.0,1311.0,638.0
2,7,1,3,0,37.0,147.0,122.0
2,7,4,4,0,15.0,181.0,70.0
2,7,1,3,0,96.0,14.0,5.0
2,7,1,3,0,35.0,283.0,35.0
2,7,1,3,0,26.0,222.0,38.0
2,7,1,3,0,48.0,1078.0,67.0
2,7,1,3,0,2.0,36.0,2.0
2,7,1,3,0,358.0,941.0,505.0
2,7,1,3,0,105.0,616.0,384.0
2,7,1,3,0,84.0,573.0,460.0
2,7,1,3,0,24.0,601.0,87.0
2,7,1,3,0,14.0,192.0,92.0
2,7,1,3,0,26.0,170.0,81.0
2,7,1,3,0,29.0,465.0,41.0
2,7,1,3,0,19.0,261.0,135.0
2,7,1,3,0,22.0,223.0,201.0
2,7,1,3,0,4.0,84.0,64.0
2,7,1,3,0,285.0,2361.0,256.0
2,7,1,3,0,6.0,56.0,43.0
2,7,1,3,0,4.0,36.0,34.0
2,7,1,3,0,294.0,860.0,369.0
2,7,1,3,0,340.0,1109.0,219.0
2,7,1,3,0,67.0,637.0,505.0
2,7,1,3,0,36.0,307.0,89.0
2,7,1,3,0,7.0,159.0,191.0
2,7,1,3,0,17.0,39.0,12.0
2,7,1,3,0,15.0,263.0,22.0
2,7,1,3,0,21.0,171.0,29.0
2,7,1,3,0,32.0,249.0,182.0
2,7,1,3,0,91.0,503.0,251.0
2,7,1,3,0,17.0,285.0,106.0
2,7,1,3,0,5.0,31.0,21.0
2,7,1,3,0,77.0,514.0,146.0
2,7,1,3,0,20.0,126.0,12.0
2,7,1,3,0,1295.0,2700.0,431.0
2,7,1,3,0,7.0,65.0,34.0
2,7,1,3,0,17.0,80.0,38.0
2,7,1,3,0,154.0,516.0,148.0
2,7,1,3,0,43.0,241.0,135.0
2,7,1,3,0,3.0,80.0,22.0
2,7,1,3,0,7.0,42.0,30.0
2,7,1,3,0,18.0,324.0,56.0
2,7,1,3,0,168.0,916.0,261.0
2,7,1,3,0,352.0,911.0,262.0
2,7,1,3,0,21.0,335.0,49.0
2,7,1,3,0,30.0,264.0,133.0
2,7,1,3,0,82.0,760.0,141.0
2,7,1,3,0,143.0,428.0,67.0
2,7,1,3,0,65.0,220.0,18.0
2,7,1,3,0,202.0,2826.0,162.0
2,7,1,3,0,43.0,431.0,364.0
2,7,1,4,0,61.0,608.0,92.0
2,7,1,3,0,58.0,273.0,101.0
2,7,1,3,0,137.0,407.0,62.0
2,7,1,3,0,3.0,65.0,28.0
2,7,1,3,0,26.0,355.0,56.0
2,7,1,3,0,243.0,858.0,275.0
2,7,1,3,0,38.0,208.0,63.0
2,7,1,3,0,3.0,35.0,10.0
2,7,1,3,0,268.0,565.0,103.0
2,7,1,3,0,27.0,94.0,26.0
2,7,1,3,0,28.0,397.0,113.0
2,7,1,3,0,10.0,47.0,20.0
2,7,1,3,0,652.0,4828.0,249.0
2,7,1,3,0,264.0,1454.0,215.0
2,7,1,4,0,5.0,69.0,47.0
2,7,1,3,0,15.0,202.0,97.0
2,7,1,3,0,59.0,1180.0,116.0
2,7,1,3,0,4.0,44.0,26.0
2,7,1,3,0,167.0,872.0,88.0
2,7,1,3,0,3.0,82.0,60.0
2,7,4,3,0,14.0,99.0,49.0
2,7,1,3,0,2.0,64.0,20.0
2,7,1,3,0,79.0,280.0,137.0
2,7,1,3,0,6.0,31.0,24.0
2,7,1,3,0,37.0,98.0,41.0
2,7,1,3,0,43.0,271.0,159.0
2,7,1,3,0,228.0,1656.0,137.0
2,7,1,3,0,54.0,472.0,348.0
2,7,1,3,0,64.0,548.0,490.0
2,7,1,3,0,375.0,1659.0,752.0
2,7,1,3,0,25.0,192.0,34.0
2,7,1,3,0,13.0,129.0,24.0
2,7,1,3,0,4.0,27.0,4.0
2,7,1,3,0,16.0,110.0,34.0
2,7,1,3,0,200.0,848.0,419.0
2,7,1,3,0,4.0,31.0,17.0
2,7,1,3,0,342.0,3065.0,1042.0
2,7,1,3,0,184.0,601.0,137.0
2,7,1,3,0,362.0,3419.0,222.0
2,7,1,3,0,9.0,47.0,35.0
2,7,1,3,0,193.0,1118.0,482.0
2,7,1,3,0,272.0,3795.0,123.0
2,7,1,3,0,53.0,440.0,213.0
2,7,1,3,0,13.0,155.0,29.0
2,7,1,3,0,46.0,617.0,202.0
2,7,1,3,0,64.0,332.0,182.0
2,7,1,3,0,2.0,47.0,6.0
2,7,1,3,0,133.0,633.0,194.0
2,7,1,3,0,314.0,1075.0,379.0
2,7,1,3,0,1523.0,7737.0,845.0
2,7,1,3,0,10.0,133.0,95.0
2,7,1,3,0,64.0,605.0,317.0
2,7,1,3,0,51.0,251.0,52.0
2,7,1,3,0,27.0,243.0,47.0
2,7,1,3,0,4.0,46.0,61.0
2,7,1,3,0,41.0,587.0,132.0
2,7,1,3,0,40.0,267.0,99.0
2,7,1,3,0,108.0,886.0,773.0
2,7,1,3,0,33.0,177.0,230.0
2,7,1,3,0,35.0,189.0,127.0
2,7,1,3,0,18.0,144.0,117.0
2,7,1,3,0,25.0,543.0,58.0
2,7,1,3,0,31.0,504.0,215.0
2,7,1,3,0,9.0,273.0,113.0
2,7,1,3,0,35.0,282.0,18.0
2,7,1,3,0,458.0,2936.0,113.0
2,7,1,3,0,419.0,1111.0,518.0
2,7,1,3,0,34.0,326.0,174.0
2,7,1,3,0,119.0,405.0,72.0
2,7,1,3,0,270.0,1231.0,337.0
2,7,1,3,0,24.0,205.0,35.0
2,7,1,3,0,92.0,335.0,152.0
2,7,1,3,0,148.0,764.0,734.0
2,7,1,3,0,17.0,96.0,44.0
2,7,1,3,0,597.0,1427.0,327.0
2,7,1,3,0,3.0,18.0,4.0
2,7,1,3,0,13.0,60.0,18.0
2,7,1,3,0,24.0,182.0,95.0
2,7,1,3,0,167.0,866.0,80.0
2,7,1,3,0,450.0,2782.0,257.0
2,7,1,3,0,24.0,72.0,32.0
2,7,1,3,0,84.0,812.0,600.0
2,7,1,3,0,16.0,147.0,65.0
2,7,1,3,0,65.0,506.0,153.0
2,7,1,3,0,74.0,921.0,165.0
2,7,1,3,0,23.0,277.0,278.0
2,7,1,3,0,6.0,121.0,3.0
2,7,1,3,0,27.0,388.0,230.0
2,7,1,3,0,35.0,288.0,110.0
2,7,1,3,0,13.0,65.0,29.0
2,7,1,3,0,12233.0,21425.0,1005.0
2,7,1,3,0,9.0,59.0,3.0
2,7,1,3,0,8.0,187.0,116.0
2,7,1,3,0,46.0,134.0,32.0
2,7,1,3,0,36.0,292.0,172.0
2,7,1,3,0,10.0,103.0,52.0
2,7,1,3,0,14.0,177.0,112.0
2,7,1,3,0,25.0,218.0,149.0
2,7,1,3,0,18.0,655.0,130.0
2,7,1,3,0,12.0,22.0,23.0
2,7,1,3,0,49.0,244.0,66.0
2,7,1,3,0,10.0,161.0,86.0
2,7,4,3,0,3.0,30.0,16.0
2,7,1,3,0,4.0,35.0,33.0
2,7,1,3,0,40.0,179.0,74.0
2,7,4,3,0,80.0,263.0,34.0
2,7,1,3,0,32.0,518.0,102.0
2,7,1,3,0,22.0,427.0,61.0
2,7,1,3,0,2.0,19.0,7.0
2,7,2,4,0,36.0,189.0,27.0
2,7,1,3,0,86.0,961.0,106.0
2,7,1,3,0,238.0,1942.0,405.0
2,7,1,3,0,15.0,154.0,75.0
2,7,1,3,0,23.0,616.0,70.0
2,7,1,3,0,19.0,598.0,33.0
2,7,1,3,0,10.0,71.0,52.0
2,7,1,3,0,3.0,17.0,7.0
2,7,1,3,0,11.0,31.0,26.0
2,7,1,3,0,5.0,40.0,8.0
2,7,4,3,1,37.0,342.0,158.0
2,7,1,3,1,352.0,2422.0,169.0
2,7,4,3,1,61.0,608.0,91.0
2,7,1,3,1,16.0,120.0,43.0
2,7,4,3,1,55.0,269.0,103.0
2,7,4,3,1,29.0,172.0,52.0
2,7,4,3,1,40.0,978.0,144.0
2,7,1,3,0,411.0,5404.0,187.0
2,7,4,3,1,13.0,108.0,57.0
2,7,4,3,1,99.0,668.0,68.0
2,7,4,3,1,14.0,116.0,54.0
2,7,4,3,1,11.0,118.0,105.0
2,7,4,3,1,8.0,59.0,32.0
2,7,1,3,1,119.0,278.0,75.0
2,7,4,3,1,46.0,745.0,109.0
2,7,4,3,1,14.0,111.0,68.0
2,7,4,3,1,161.0,2538.0,230.0
2,7,4,3,1,23.0,329.0,109.0
2,7,1,3,1,995.0,9263.0,554.0
2,7,4,3,1,9.0,260.0,126.0
2,7,4,3,1,85.0,1095.0,160.0
2,7,4,3,1,18.0,407.0,145.0
2,7,4,3,1,37.0,315.0,160.0
2,7,1,3,1,40.0,623.0,96.0
2,7,4,3,1,509.0,2292.0,202.0
2,7,4,3,1,25.0,428.0,54.0
2,7,1,3,1,7.0,162.0,26.0
2,7,4,3,1,77.0,416.0,155.0
2,7,4,3,1,6857.0,28505.0,1636.0
2,7,4,3,1,48.0,536.0,215.0
2,7,1,3,1,1849.0,2352.0,181.0
2,7,4,3,1,91.0,1294.0,141.0
2,7,4,3,1,24.0,321.0,73.0
2,7,4,3,1,337.0,1519.0,473.0
2,7,1,3,1,22.0,325.0,78.0
2,7,4,3,1,65.0,554.0,189.0
2,7,4,3,1,34.0,457.0,132.0
2,7,4,3,1,190.0,2014.0,369.0
2,7,1,3,1,774.0,3586.0,208.0
2,7,4,3,1,117.0,1229.0,120.0
2,7,4,3,1,576.0,2749.0,427.0
2,7,1,3,1,48.0,394.0,109.0
2,7,4,3,1,50.0,464.0,114.0
2,7,4,3,1,33.0,161.0,69.0
2,7,1,3,1,164.0,1988.0,163.0
2,7,1,3,1,217.0,1836.0,165.0
2,7,1,3,1,108.0,816.0,524.0
2,7,1,3,1,212.0,4119.0,188.0
2,7,1,3,1,86.0,1460.0,160.0
2,7,1,3,1,12.0,183.0,81.0
2,7,4,3,1,584.0,1201.0,197.0
2,7,1,3,1,25.0,250.0,165.0
2,7,1,3,1,325.0,1928.0,132.0
2,7,1,3,1,37.0,489.0,246.0
2,7,1,3,1,2197.0,5176.0,1521.0
2,7,1,3,1,13.0,195.0,69.0
2,7,1,3,1,478.0,2215.0,220.0
2,7,1,3,1,189.0,1394.0,159.0
2,7,1,3,1,187.0,1974.0,183.0
2,7,1,3,1,10.0,112.0,30.0
2,7,1,3,1,27.0,377.0,305.0
2,7,1,3,1,18.0,621.0,65.0
2,7,1,3,1,1579.0,5525.0,1419.0
2,7,1,3,1,96.0,807.0,208.0
2,7,1,3,1,50.0,827.0,86.0
2,7,1,3,1,5.0,122.0,34.0
2,7,1,3,1,35.0,255.0,49.0
2,7,1,3,1,177.0,1397.0,133.0
2,7,1,3,1,965.0,10414.0,551.0
2,7,1,3,1,9.0,255.0,27.0
2,7,1,3,1,23.0,254.0,103.0
2,7,1,3,1,19.0,306.0,70.0
2,7,1,3,1,53.0,362.0,34.0
2,7,1,3,1,17.0,186.0,203.0
2,7,1,3,1,41.0,237.0,25.0
2,7,1,3,1,825.0,1708.0,404.0
2,7,1,3,1,37.0,197.0,70.0
2,7,1,3,1,93.0,770.0,190.0
2,7,1,3,1,284.0,1246.0,151.0
2,7,1,3,1,9.0,208.0,60.0
2,7,1,3,0,18.0,188.0,24.0
2,7,1,3,1,2.0,31.0,32.0
2,7,1,3,0,5.0,189.0,92.0
2,7,1,3,0,18.0,110.0,13.0
2,7,1,3,1,22.0,773.0,55.0
2,7,1,3,1,432.0,2016.0,723.0
2,7,1,3,1,101.0,659.0,377.0
2,7,1,3,1,11.0,150.0,17.0
2,7,1,3,1,24.0,192.0,55.0
2,7,1,3,1,129.0,830.0,178.0
